,south G(i) [kWh/m2],east G(i) [kWh/m2],north G(i) [kWh/m2],west G(i) [kWh/m2],T2m
614,21.55,16.42,16.42,21.55,4.44
615,13.77,10.49,10.49,13.77,4.14
616,0.0,0.0,0.0,0.0,3.74
617,0.0,0.0,0.0,0.0,3.53
618,0.0,0.0,0.0,0.0,3.47
619,0.0,0.0,0.0,0.0,3.2
620,0.0,0.0,0.0,0.0,3.17
621,0.0,0.0,0.0,0.0,3.26
622,0.0,0.0,0.0,0.0,3.41
623,0.0,0.0,0.0,0.0,3.57
624,0.0,0.0,0.0,0.0,3.73
625,0.0,0.0,0.0,0.0,3.88
626,0.0,0.0,0.0,0.0,4.05
627,0.0,0.0,0.0,0.0,4.24
628,0.0,0.0,0.0,0.0,4.41
629,0.0,0.0,0.0,0.0,4.53
630,0.0,0.0,0.0,0.0,4.53
631,0.0,0.0,0.0,0.0,4.88
632,60.64,65.03,22.34,22.34,4.95
633,25.14,25.14,19.15,19.15,5.14
634,46.68,46.68,35.57,35.57,5.53
635,42.49,42.49,32.38,32.38,5.92
636,24.54,18.7,18.7,24.54,6.15
637,41.89,31.92,31.92,41.89,6.31
638,42.49,32.38,32.38,42.49,6.39
639,51.63,19.15,19.15,56.55,6.05
640,0.0,0.0,0.0,0.0,5.65
641,0.0,0.0,0.0,0.0,5.12
642,0.0,0.0,0.0,0.0,4.76
643,0.0,0.0,0.0,0.0,4.57
644,0.0,0.0,0.0,0.0,3.77
645,0.0,0.0,0.0,0.0,2.66
646,0.0,0.0,0.0,0.0,1.82
647,0.0,0.0,0.0,0.0,1.54
648,0.0,0.0,0.0,0.0,1.46
649,0.0,0.0,0.0,0.0,1.42
650,0.0,0.0,0.0,0.0,1.46
651,0.0,0.0,0.0,0.0,1.36
652,0.0,0.0,0.0,0.0,1.19
653,0.0,0.0,0.0,0.0,1.0
654,0.0,0.0,0.0,0.0,1.06
655,0.0,0.0,0.0,0.0,1.28
656,53.54,57.1,22.34,22.34,1.32
657,31.72,31.72,24.17,24.17,1.39
658,45.49,45.49,34.66,34.66,1.31
659,79.24,76.47,57.91,57.91,1.7
660,49.68,37.85,37.85,49.68,2.42
661,50.87,38.76,38.76,50.87,2.81
662,34.71,26.45,26.45,34.71,3.01
663,17.36,13.22,13.22,17.36,2.77
664,0.0,0.0,0.0,0.0,2.29
665,0.0,0.0,0.0,0.0,1.9
666,0.0,0.0,0.0,0.0,1.67
667,0.0,0.0,0.0,0.0,1.7
668,0.0,0.0,0.0,0.0,1.42
669,0.0,0.0,0.0,0.0,0.98
670,0.0,0.0,0.0,0.0,0.79
671,0.0,0.0,0.0,0.0,0.5
672,0.0,0.0,0.0,0.0,0.04
673,0.0,0.0,0.0,0.0,-0.26
674,0.0,0.0,0.0,0.0,-0.33
675,0.0,0.0,0.0,0.0,-0.84
676,0.0,0.0,0.0,0.0,-0.62
677,0.0,0.0,0.0,0.0,-0.45
678,0.0,0.0,0.0,0.0,-0.53
679,0.0,0.0,0.0,0.0,-0.68
680,248.3,281.54,25.08,25.08,-0.38
681,168.38,141.95,51.98,51.98,0.19
682,69.19,67.24,50.16,50.16,0.48
683,153.14,107.02,75.7,75.7,0.79
684,84.22,59.28,59.28,78.87,1.38
685,152.1,66.58,66.58,115.88,1.63
686,86.96,44.23,44.23,80.15,1.85
687,66.13,21.89,21.89,73.37,1.65
688,0.0,0.0,0.0,0.0,1.15
689,0.0,0.0,0.0,0.0,0.67
690,0.0,0.0,0.0,0.0,0.21
691,0.0,0.0,0.0,0.0,-0.93
692,0.0,0.0,0.0,0.0,-1.23
693,0.0,0.0,0.0,0.0,-1.46
694,0.0,0.0,0.0,0.0,-1.72
695,0.0,0.0,0.0,0.0,-1.81
696,0.0,0.0,0.0,0.0,-1.8
697,0.0,0.0,0.0,0.0,-1.85
698,0.0,0.0,0.0,0.0,-1.82
699,0.0,0.0,0.0,0.0,-1.88
700,0.0,0.0,0.0,0.0,-1.82
701,0.0,0.0,0.0,0.0,-1.57
702,0.0,0.0,0.0,0.0,-1.2
703,0.0,0.0,0.0,0.0,-0.99
704,17.36,17.36,13.22,13.22,-0.62
705,28.73,28.73,21.89,21.89,0.08
706,33.52,33.52,25.54,25.54,1.14
707,32.32,32.32,24.62,24.62,2.99
708,32.92,25.08,25.08,32.92,3.82
709,29.33,22.34,22.34,29.33,3.39
710,27.53,20.98,20.98,27.53,2.78
711,36.8,19.15,19.15,39.1,2.29
712,0.0,0.0,0.0,0.0,1.67
713,0.0,0.0,0.0,0.0,1.32
714,0.0,0.0,0.0,0.0,1.1
715,0.0,0.0,0.0,0.0,0.8
716,0.0,0.0,0.0,0.0,0.82
717,0.0,0.0,0.0,0.0,0.44
718,0.0,0.0,0.0,0.0,0.01
719,0.0,0.0,0.0,0.0,-0.58
720,0.0,0.0,0.0,0.0,-1.09
721,0.0,0.0,0.0,0.0,-1.25
722,0.0,0.0,0.0,0.0,-1.4
723,0.0,0.0,0.0,0.0,-1.6
724,0.0,0.0,0.0,0.0,-1.69
725,0.0,0.0,0.0,0.0,-1.88
726,0.0,0.0,0.0,0.0,-1.84
727,0.0,0.0,0.0,0.0,-1.63
728,73.5,80.14,25.99,25.99,-1.18
729,38.3,38.3,29.18,29.18,-0.49
730,95.81,86.13,60.19,60.19,0.29
731,42.49,42.49,32.38,32.38,1.25
732,38.9,29.64,29.64,38.9,2.01
733,53.86,41.04,41.04,53.86,2.56
734,22.14,16.87,16.87,22.14,2.55
735,14.96,11.4,11.4,14.96,2.22
736,0.0,0.0,0.0,0.0,1.09
737,0.0,0.0,0.0,0.0,-0.15
738,0.0,0.0,0.0,0.0,-0.88
739,0.0,0.0,0.0,0.0,-1.38
740,0.0,0.0,0.0,0.0,-1.69
741,0.0,0.0,0.0,0.0,-1.61
742,0.0,0.0,0.0,0.0,-1.17
743,0.0,0.0,0.0,0.0,-0.69
744,0.0,0.0,0.0,0.0,-0.09
745,0.0,0.0,0.0,0.0,0.12
746,0.0,0.0,0.0,0.0,0.24
747,0.0,0.0,0.0,0.0,0.29
748,0.0,0.0,0.0,0.0,0.65
749,0.0,0.0,0.0,0.0,1.03
750,0.0,0.0,0.0,0.0,1.31
751,0.0,0.0,0.0,0.0,1.42
752,7.18,7.18,5.47,5.47,1.56
753,55.17,54.24,39.22,39.22,2.33
754,89.74,82.21,58.37,58.37,3.41
755,73.02,73.02,55.63,55.63,4.35
756,128.25,73.42,73.42,101.58,4.95
757,61.05,46.51,46.51,61.05,5.1
758,39.5,30.1,30.1,39.5,5.35
759,23.34,17.78,17.78,23.34,4.97
760,0.0,0.0,0.0,0.0,3.63
761,0.0,0.0,0.0,0.0,2.42
762,0.0,0.0,0.0,0.0,1.86
763,0.0,0.0,0.0,0.0,2.23
764,0.0,0.0,0.0,0.0,1.85
765,0.0,0.0,0.0,0.0,1.53
766,0.0,0.0,0.0,0.0,1.27
767,0.0,0.0,0.0,0.0,1.03
768,0.0,0.0,0.0,0.0,0.49
769,0.0,0.0,0.0,0.0,0.18
770,0.0,0.0,0.0,0.0,0.26
771,0.0,0.0,0.0,0.0,0.26
772,0.0,0.0,0.0,0.0,0.15
773,0.0,0.0,0.0,0.0,0.04
774,0.0,0.0,0.0,0.0,0.16
775,0.0,0.0,0.0,0.0,-0.01
776,112.72,126.48,28.73,28.73,1.11
777,35.91,35.91,27.36,27.36,1.99
778,55.06,55.06,41.95,41.95,2.86
779,65.83,65.83,50.16,50.16,3.74
780,38.3,29.18,29.18,38.3,4.57
781,37.11,28.27,28.27,37.11,5.25
782,47.28,36.02,36.02,47.28,5.78
783,65.51,25.08,25.08,72.41,5.69
784,0.0,0.0,0.0,0.0,5.59
785,0.0,0.0,0.0,0.0,5.43
786,0.0,0.0,0.0,0.0,5.02
787,0.0,0.0,0.0,0.0,2.38
788,0.0,0.0,0.0,0.0,2.3
789,0.0,0.0,0.0,0.0,2.49
790,0.0,0.0,0.0,0.0,2.29
791,0.0,0.0,0.0,0.0,2.3
792,0.0,0.0,0.0,0.0,2.17
793,0.0,0.0,0.0,0.0,1.81
794,0.0,0.0,0.0,0.0,1.49
795,0.0,0.0,0.0,0.0,1.15
796,0.0,0.0,0.0,0.0,0.8
797,0.0,0.0,0.0,0.0,0.56
798,0.0,0.0,0.0,0.0,0.3
799,0.0,0.0,0.0,0.0,0.71
800,96.2,107.14,29.64,29.64,0.75
801,75.67,72.12,46.51,46.51,1.12
802,108.28,95.37,65.21,65.21,1.61
803,90.39,85.3,64.3,64.3,2.34
804,61.65,46.97,46.97,61.65,3.0
805,61.05,46.51,46.51,61.05,3.25
806,43.69,33.29,33.29,43.69,3.24
807,10.77,8.21,8.21,10.77,3.23
808,0.0,0.0,0.0,0.0,2.86
809,0.0,0.0,0.0,0.0,1.93
810,0.0,0.0,0.0,0.0,1.03
811,0.0,0.0,0.0,0.0,1.17
812,0.0,0.0,0.0,0.0,1.38
813,0.0,0.0,0.0,0.0,1.24
814,0.0,0.0,0.0,0.0,0.41
815,0.0,0.0,0.0,0.0,0.0
816,0.0,0.0,0.0,0.0,-0.72
817,0.0,0.0,0.0,0.0,-1.64
818,0.0,0.0,0.0,0.0,-1.68
819,0.0,0.0,0.0,0.0,-1.85
820,0.0,0.0,0.0,0.0,-1.98
821,0.0,0.0,0.0,0.0,-2.36
822,0.0,0.0,0.0,0.0,-2.19
823,0.0,0.0,0.0,0.0,-2.96
824,456.2,541.42,20.06,20.06,-2.14
825,442.86,353.2,51.53,51.53,0.65
826,822.52,384.07,36.94,36.94,2.21
827,650.52,177.35,72.05,72.05,3.08
828,553.45,79.34,79.34,176.59,3.64
829,585.72,63.84,63.84,307.3,3.9
830,722.56,21.43,21.43,569.17,3.88
831,342.13,24.62,24.62,411.13,3.46
832,0.0,0.0,0.0,0.0,2.43
833,0.0,0.0,0.0,0.0,1.32
834,0.0,0.0,0.0,0.0,0.87
835,0.0,0.0,0.0,0.0,0.98
836,0.0,0.0,0.0,0.0,0.9
837,0.0,0.0,0.0,0.0,0.75
838,0.0,0.0,0.0,0.0,0.59
839,0.0,0.0,0.0,0.0,0.33
840,0.0,0.0,0.0,0.0,0.36
841,0.0,0.0,0.0,0.0,0.22
842,0.0,0.0,0.0,0.0,-0.23
843,0.0,0.0,0.0,0.0,-0.21
844,0.0,0.0,0.0,0.0,-0.38
845,0.0,0.0,0.0,0.0,-0.15
846,0.0,0.0,0.0,0.0,0.03
847,0.0,0.0,0.0,0.0,0.11
848,110.99,125.22,31.92,31.92,0.68
849,148.57,131.41,57.46,57.46,1.55
850,147.05,118.09,72.96,72.96,2.45
851,283.16,142.84,89.83,89.83,3.15
852,571.31,77.52,77.52,177.7,3.59
853,409.75,75.24,75.24,237.69,4.01
854,303.6,57.0,57.0,253.47,4.16
855,465.86,16.87,16.87,567.05,4.02
856,0.0,0.0,0.0,0.0,3.57
857,0.0,0.0,0.0,0.0,3.08
858,0.0,0.0,0.0,0.0,2.41
859,0.0,0.0,0.0,0.0,1.8
860,0.0,0.0,0.0,0.0,1.13
861,0.0,0.0,0.0,0.0,0.56
862,0.0,0.0,0.0,0.0,0.25
863,0.0,0.0,0.0,0.0,-0.53
864,0.0,0.0,0.0,0.0,-0.79
865,0.0,0.0,0.0,0.0,-1.3
866,0.0,0.0,0.0,0.0,-1.35
867,0.0,0.0,0.0,0.0,-0.96
868,0.0,0.0,0.0,0.0,-2.0
869,0.0,0.0,0.0,0.0,-2.43
870,0.0,0.0,0.0,0.0,-2.8
871,0.0,0.0,0.0,0.0,-3.08
872,243.12,285.99,32.38,32.38,-1.63
873,406.1,329.3,55.63,55.63,0.75
874,799.7,380.3,40.58,40.58,2.57
875,874.1,183.51,43.78,43.78,4.08
876,925.74,33.29,33.29,191.09,5.36
877,664.06,57.91,57.91,339.66,6.24
878,649.4,32.83,32.83,518.67,6.59
879,332.22,26.9,26.9,401.82,6.28
880,0.0,0.0,0.0,0.0,4.86
881,0.0,0.0,0.0,0.0,2.89
882,0.0,0.0,0.0,0.0,1.84
883,0.0,0.0,0.0,0.0,0.33
884,0.0,0.0,0.0,0.0,-0.52
885,0.0,0.0,0.0,0.0,-1.23
886,0.0,0.0,0.0,0.0,-1.69
887,0.0,0.0,0.0,0.0,-1.75
888,0.0,0.0,0.0,0.0,-2.09
889,0.0,0.0,0.0,0.0,-2.23
890,0.0,0.0,0.0,0.0,-1.91
891,0.0,0.0,0.0,0.0,-1.28
892,0.0,0.0,0.0,0.0,-0.61
893,0.0,0.0,0.0,0.0,-0.02
894,0.0,0.0,0.0,0.0,0.72
895,0.0,0.0,0.0,0.0,0.83
896,42.33,44.28,25.54,25.54,1.7
897,114.68,105.27,55.63,55.63,2.48
898,41.3,41.3,31.46,31.46,2.87
899,34.11,34.11,25.99,25.99,3.51
900,38.9,29.64,29.64,38.9,3.88
901,34.71,26.45,26.45,34.71,4.46
902,341.07,56.54,56.54,284.28,5.46
903,281.64,28.73,28.73,340.33,5.55
904,0.0,0.0,0.0,0.0,4.85
905,0.0,0.0,0.0,0.0,4.05
906,0.0,0.0,0.0,0.0,3.34
907,0.0,0.0,0.0,0.0,3.13
908,0.0,0.0,0.0,0.0,2.6
909,0.0,0.0,0.0,0.0,2.23
910,0.0,0.0,0.0,0.0,1.98
911,0.0,0.0,0.0,0.0,1.73
912,0.0,0.0,0.0,0.0,1.55
913,0.0,0.0,0.0,0.0,1.62
914,0.0,0.0,0.0,0.0,1.68
915,0.0,0.0,0.0,0.0,1.82
916,0.0,0.0,0.0,0.0,1.64
917,0.0,0.0,0.0,0.0,1.55
918,0.0,0.0,0.0,0.0,1.86
919,0.0,0.0,0.0,0.0,1.86
920,16.16,16.16,12.31,12.31,2.55
921,37.71,37.71,28.73,28.73,3.54
922,63.44,63.44,48.34,48.34,4.73
923,359.55,156.22,90.74,90.74,5.79
924,191.61,87.55,87.55,127.54,6.48
925,96.25,64.3,64.3,89.77,6.99
926,41.89,31.92,31.92,41.89,7.09
927,82.02,31.46,31.46,92.08,7.21
928,0.0,0.0,0.0,0.0,7.04
929,0.0,0.0,0.0,0.0,6.46
930,0.0,0.0,0.0,0.0,6.08
931,0.0,0.0,0.0,0.0,5.97
932,0.0,0.0,0.0,0.0,5.75
933,0.0,0.0,0.0,0.0,5.5
934,0.0,0.0,0.0,0.0,5.39
935,0.0,0.0,0.0,0.0,5.44
936,0.0,0.0,0.0,0.0,5.49
937,0.0,0.0,0.0,0.0,5.53
938,0.0,0.0,0.0,0.0,5.64
939,0.0,0.0,0.0,0.0,6.03
940,0.0,0.0,0.0,0.0,6.64
941,0.0,0.0,0.0,0.0,6.99
942,0.0,0.0,0.0,0.0,6.92
943,5.39,5.39,4.1,4.1,6.63
944,483.67,592.08,18.7,18.7,6.97
945,305.52,256.69,62.02,62.02,7.32
946,477.91,267.61,76.15,76.15,7.78
947,212.57,133.72,90.74,90.74,8.43
948,134.42,80.71,80.71,110.68,8.77
949,644.08,60.65,60.65,335.55,8.87
950,407.82,56.09,56.09,338.96,9.04
951,162.2,35.11,35.11,191.69,8.84
952,0.0,0.0,0.0,0.0,8.23
953,0.0,0.0,0.0,0.0,7.5
954,0.0,0.0,0.0,0.0,7.09
955,0.0,0.0,0.0,0.0,7.05
956,0.0,0.0,0.0,0.0,6.71
957,0.0,0.0,0.0,0.0,6.09
958,0.0,0.0,0.0,0.0,5.59
959,0.0,0.0,0.0,0.0,5.35
960,0.0,0.0,0.0,0.0,5.36
961,0.0,0.0,0.0,0.0,5.28
962,0.0,0.0,0.0,0.0,5.44
963,0.0,0.0,0.0,0.0,5.47
964,0.0,0.0,0.0,0.0,5.86
965,0.0,0.0,0.0,0.0,6.27
966,0.0,0.0,0.0,0.0,7.0
967,1.2,1.2,0.91,0.91,7.8
968,62.67,67.74,31.92,31.92,8.21
969,27.53,27.53,20.98,20.98,8.59
970,40.7,40.7,31.01,31.01,8.72
971,41.3,41.3,31.46,31.46,8.88
972,37.11,28.27,28.27,37.11,9.06
973,37.11,28.27,28.27,37.11,9.17
974,46.08,35.11,35.11,46.08,9.01
975,29.92,22.8,22.8,29.92,8.35
976,1.2,0.91,0.91,1.2,7.35
977,0.0,0.0,0.0,0.0,6.64
978,0.0,0.0,0.0,0.0,6.13
979,0.0,0.0,0.0,0.0,5.56
980,0.0,0.0,0.0,0.0,4.86
981,0.0,0.0,0.0,0.0,4.6
982,0.0,0.0,0.0,0.0,4.75
983,0.0,0.0,0.0,0.0,4.69
984,0.0,0.0,0.0,0.0,4.19
985,0.0,0.0,0.0,0.0,3.4
986,0.0,0.0,0.0,0.0,2.93
987,0.0,0.0,0.0,0.0,2.63
988,0.0,0.0,0.0,0.0,2.59
989,0.0,0.0,0.0,0.0,2.72
990,0.0,0.0,0.0,0.0,2.95
991,1.8,1.8,1.37,1.37,3.09
992,8.98,8.98,6.84,6.84,3.47
993,15.56,15.56,11.86,11.86,3.88
994,295.7,195.3,86.64,86.64,4.48
995,22.74,22.74,17.33,17.33,5.42
996,79.0,60.19,60.19,79.0,6.18
997,465.14,79.8,79.8,269.35,6.63
998,176.67,64.3,64.3,158.35,6.78
999,470.87,20.98,20.98,589.57,6.16
1000,4.19,3.19,3.19,4.19,5.55
1001,0.0,0.0,0.0,0.0,4.56
1002,0.0,0.0,0.0,0.0,3.92
1003,0.0,0.0,0.0,0.0,3.63
1004,0.0,0.0,0.0,0.0,3.24
1005,0.0,0.0,0.0,0.0,2.87
1006,0.0,0.0,0.0,0.0,2.36
1007,0.0,0.0,0.0,0.0,2.41
1008,0.0,0.0,0.0,0.0,2.5
1009,0.0,0.0,0.0,0.0,2.12
1010,0.0,0.0,0.0,0.0,2.09
1011,0.0,0.0,0.0,0.0,2.03
1012,0.0,0.0,0.0,0.0,1.9
1013,0.0,0.0,0.0,0.0,1.98
1014,0.0,0.0,0.0,0.0,1.76
1015,7.78,7.78,5.93,5.93,1.64
1016,132.55,153.64,39.22,39.22,2.14
1017,154.79,140.36,64.3,64.3,2.89
1018,60.45,60.45,46.06,46.06,3.6
1019,79.0,79.0,60.19,60.19,4.38
1020,159.0,87.55,87.55,122.33,4.9
1021,68.23,51.98,51.98,68.23,5.37
1022,185.72,65.21,65.21,166.25,5.62
1023,234.0,36.48,36.48,285.34,5.46
1024,16.54,5.93,5.93,25.81,4.98
1025,0.0,0.0,0.0,0.0,4.1
1026,0.0,0.0,0.0,0.0,3.7
1027,0.0,0.0,0.0,0.0,2.88
1028,0.0,0.0,0.0,0.0,2.01
1029,0.0,0.0,0.0,0.0,1.26
1030,0.0,0.0,0.0,0.0,0.38
1031,0.0,0.0,0.0,0.0,-0.52
1032,0.0,0.0,0.0,0.0,-1.3
1033,0.0,0.0,0.0,0.0,-1.72
1034,0.0,0.0,0.0,0.0,-1.89
1035,0.0,0.0,0.0,0.0,-1.78
1036,0.0,0.0,0.0,0.0,-2.23
1037,0.0,0.0,0.0,0.0,-2.67
1038,0.0,0.0,0.0,0.0,-2.81
1039,27.14,43.63,8.66,8.66,-2.87
1040,508.69,637.8,19.61,19.61,-1.23
1041,715.29,579.31,27.36,27.36,1.83
1042,886.59,423.31,24.62,24.62,3.55
1043,942.22,189.88,30.55,30.55,5.03
1044,701.42,73.42,73.42,197.18,6.17
1045,298.53,88.46,88.46,200.25,6.92
1046,315.5,66.58,66.58,272.02,7.28
1047,326.21,34.2,34.2,406.03,7.17
1048,7.18,5.47,5.47,7.18,6.43
1049,0.0,0.0,0.0,0.0,4.76
1050,0.0,0.0,0.0,0.0,3.85
1051,0.0,0.0,0.0,0.0,4.21
1052,0.0,0.0,0.0,0.0,3.07
1053,0.0,0.0,0.0,0.0,2.37
1054,0.0,0.0,0.0,0.0,1.85
1055,0.0,0.0,0.0,0.0,0.92
1056,0.0,0.0,0.0,0.0,0.21
1057,0.0,0.0,0.0,0.0,-0.03
1058,0.0,0.0,0.0,0.0,0.17
1059,0.0,0.0,0.0,0.0,0.0
1060,0.0,0.0,0.0,0.0,-0.76
1061,0.0,0.0,0.0,0.0,-1.13
1062,0.0,0.0,0.0,0.0,-1.09
1063,171.59,342.08,8.66,8.66,-0.78
1064,506.31,638.14,20.98,20.98,0.23
1065,649.81,532.26,39.67,39.67,2.56
1066,593.23,322.58,73.87,73.87,4.98
1067,906.14,193.4,40.58,40.58,6.62
1068,549.79,90.74,90.74,191.05,7.78
1069,626.08,69.77,69.77,339.17,8.5
1070,713.27,26.9,26.9,587.64,8.88
1071,455.95,25.08,25.08,579.25,8.78
1072,25.3,7.75,7.75,41.85,7.96
1073,0.0,0.0,0.0,0.0,5.3
1074,0.0,0.0,0.0,0.0,2.75
1075,0.0,0.0,0.0,0.0,2.89
1076,0.0,0.0,0.0,0.0,2.68
1077,0.0,0.0,0.0,0.0,0.2
1078,0.0,0.0,0.0,0.0,-0.51
1079,0.0,0.0,0.0,0.0,-0.51
1080,0.0,0.0,0.0,0.0,-1.1
1081,0.0,0.0,0.0,0.0,-1.57
1082,0.0,0.0,0.0,0.0,-1.85
1083,0.0,0.0,0.0,0.0,-1.94
1084,0.0,0.0,0.0,0.0,-1.96
1085,0.0,0.0,0.0,0.0,-2.14
1086,0.0,0.0,0.0,0.0,-2.3
1087,145.32,287.7,10.49,10.49,-1.92
1088,454.64,573.29,27.82,27.82,0.11
1089,743.35,606.84,23.26,23.26,3.54
1090,891.85,430.07,25.54,25.54,6.09
1091,972.69,191.56,23.71,23.71,8.28
1092,951.46,30.1,30.1,199.91,9.93
1093,841.2,36.94,36.94,419.82,11.05
1094,691.29,32.38,32.38,573.73,11.65
1095,463.07,25.08,25.08,592.03,11.5
1096,26.91,9.58,9.58,42.86,10.34
1097,0.0,0.0,0.0,0.0,7.71
1098,0.0,0.0,0.0,0.0,5.0
1099,0.0,0.0,0.0,0.0,4.14
1100,0.0,0.0,0.0,0.0,3.16
1101,0.0,0.0,0.0,0.0,2.36
1102,0.0,0.0,0.0,0.0,1.81
1103,0.0,0.0,0.0,0.0,1.4
1104,0.0,0.0,0.0,0.0,1.14
1105,0.0,0.0,0.0,0.0,1.36
1106,0.0,0.0,0.0,0.0,1.3
1107,0.0,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0,-0.67
1109,0.0,0.0,0.0,0.0,-0.95
1110,0.0,0.0,0.0,0.0,-1.18
1111,145.43,288.98,11.4,11.4,-1.53
1112,459.81,583.14,28.27,28.27,0.43
1113,742.47,609.27,24.17,24.17,4.52
1114,877.99,427.47,29.18,29.18,7.0
1115,961.63,193.33,27.36,27.36,9.02
1116,944.4,31.92,31.92,201.28,10.55
1117,851.33,35.11,35.11,425.59,11.61
1118,687.08,34.2,34.2,573.61,12.17
1119,461.46,26.45,26.45,593.15,11.95
1120,33.98,10.49,10.49,56.88,10.73
1121,0.0,0.0,0.0,0.0,8.59
1122,0.0,0.0,0.0,0.0,6.76
1123,0.0,0.0,0.0,0.0,5.64
1124,0.0,0.0,0.0,0.0,4.41
1125,0.0,0.0,0.0,0.0,3.78
1126,0.0,0.0,0.0,0.0,3.77
1127,0.0,0.0,0.0,0.0,4.08
1128,0.0,0.0,0.0,0.0,3.48
1129,0.0,0.0,0.0,0.0,2.94
1130,0.0,0.0,0.0,0.0,2.26
1131,0.0,0.0,0.0,0.0,2.01
1132,0.0,0.0,0.0,0.0,0.89
1133,0.0,0.0,0.0,0.0,0.01
1134,0.0,0.0,0.0,0.0,-0.56
1135,157.9,316.47,12.31,12.31,-0.94
1136,390.62,493.68,36.02,36.02,1.02
1137,701.1,580.4,34.2,34.2,5.42
1138,846.89,420.09,38.76,38.76,8.13
1139,904.95,199.47,45.14,45.14,10.18
1140,876.52,51.07,51.07,207.19,11.68
1141,744.53,57.46,57.46,390.71,12.69
1142,657.62,40.58,40.58,553.54,13.13
1143,446.84,29.64,29.64,576.49,12.72
1144,26.33,10.49,10.49,40.81,11.18
1145,0.0,0.0,0.0,0.0,9.13
1146,0.0,0.0,0.0,0.0,7.72
1147,0.0,0.0,0.0,0.0,6.99
1148,0.0,0.0,0.0,0.0,5.05
1149,0.0,0.0,0.0,0.0,3.82
1150,0.0,0.0,0.0,0.0,2.89
1151,0.0,0.0,0.0,0.0,2.28
1152,0.0,0.0,0.0,0.0,1.78
1153,0.0,0.0,0.0,0.0,1.26
1154,0.0,0.0,0.0,0.0,0.67
1155,0.0,0.0,0.0,0.0,0.23
1156,0.0,0.0,0.0,0.0,-0.17
1157,0.0,0.0,0.0,0.0,-0.38
1158,0.0,0.0,0.0,0.0,-0.61
1159,187.62,383.22,11.86,11.86,-0.56
1160,471.58,605.29,28.27,28.27,1.43
1161,732.35,607.27,26.45,26.45,5.67
1162,893.32,435.63,23.71,23.71,7.86
1163,970.27,194.18,24.17,24.17,9.52
1164,932.91,35.11,35.11,204.3,10.84
1165,839.4,37.39,37.39,425.57,11.75
1166,704.69,30.55,30.55,593.83,12.23
1167,479.21,25.54,25.54,624.82,12.05
1168,189.94,10.49,10.49,396.72,10.67
1169,0.0,0.0,0.0,0.0,8.69
1170,0.0,0.0,0.0,0.0,7.47
1171,0.0,0.0,0.0,0.0,7.2
1172,0.0,0.0,0.0,0.0,6.25
1173,0.0,0.0,0.0,0.0,5.48
1174,0.0,0.0,0.0,0.0,4.93
1175,0.0,0.0,0.0,0.0,4.45
1176,0.0,0.0,0.0,0.0,3.98
1177,0.0,0.0,0.0,0.0,3.62
1178,0.0,0.0,0.0,0.0,3.2
1179,0.0,0.0,0.0,0.0,2.81
1180,0.0,0.0,0.0,0.0,2.52
1181,0.0,0.0,0.0,0.0,2.41
1182,0.0,0.0,0.0,0.0,2.62
1183,4.79,4.79,3.65,3.65,3.16
1184,10.77,10.77,8.21,8.21,4.58
1185,27.53,27.53,20.98,20.98,5.53
1186,147.78,128.67,85.27,85.27,6.21
1187,519.84,192.04,97.58,97.58,6.54
1188,885.39,42.41,42.41,203.61,7.84
1189,447.12,89.83,89.83,274.62,8.79
1190,518.21,57.0,57.0,446.16,9.96
1191,393.62,34.2,34.2,511.05,10.28
1192,125.85,13.22,13.22,255.61,9.47
1193,0.0,0.0,0.0,0.0,7.86
1194,0.0,0.0,0.0,0.0,6.65
1195,0.0,0.0,0.0,0.0,5.97
1196,0.0,0.0,0.0,0.0,5.6
1197,0.0,0.0,0.0,0.0,5.06
1198,0.0,0.0,0.0,0.0,4.45
1199,0.0,0.0,0.0,0.0,3.86
1200,0.0,0.0,0.0,0.0,3.4
1201,0.0,0.0,0.0,0.0,2.63
1202,0.0,0.0,0.0,0.0,1.86
1203,0.0,0.0,0.0,0.0,1.08
1204,0.0,0.0,0.0,0.0,0.35
1205,0.0,0.0,0.0,0.0,-0.2
1206,0.0,0.0,0.0,0.0,-0.51
1207,13.17,13.17,10.03,10.03,-0.37
1208,252.51,314.45,46.97,46.97,1.43
1209,640.74,540.21,42.41,42.41,4.21
1210,515.92,301.58,86.64,86.64,5.91
1211,790.04,201.18,64.3,64.3,7.44
1212,788.36,64.3,64.3,208.28,8.43
1213,603.38,76.61,76.61,341.4,9.15
1214,473.14,63.38,63.38,411.78,9.61
1215,236.92,46.06,46.06,298.16,9.65
1216,57.42,14.59,14.59,104.04,8.77
1217,0.0,0.0,0.0,0.0,7.78
1218,0.0,0.0,0.0,0.0,6.86
1219,0.0,0.0,0.0,0.0,5.99
1220,0.0,0.0,0.0,0.0,4.99
1221,0.0,0.0,0.0,0.0,4.13
1222,0.0,0.0,0.0,0.0,3.86
1223,0.0,0.0,0.0,0.0,3.32
1224,0.0,0.0,0.0,0.0,2.9
1225,0.0,0.0,0.0,0.0,2.61
1226,0.0,0.0,0.0,0.0,2.44
1227,0.0,0.0,0.0,0.0,2.32
1228,0.0,0.0,0.0,0.0,2.04
1229,0.0,0.0,0.0,0.0,1.67
1230,0.0,0.0,0.0,0.0,1.32
1231,108.81,211.57,17.33,17.33,0.91
